# Program:featureCounts v2.0.6; Command:"featureCounts" "-s" "1" "-M" "-Q" "20" "-T" "5" "-t" "gene" "-g" "gene_id" "-a" "../ref/true_genes_only.gtf" "-o" "../data08/feature/A02-bowtie1.txt" "../data08/bowtie/A02-bowtie1.txt" 
Geneid	Chr	Start	End	Strand	Length	../data08/bowtie/A02-bowtie1.txt
BW25113_RS20265	NZ_CP009273.1	4087664	4088500	+	837	3
BW25113_RS20270	NZ_CP009273.1	4088574	4089422	+	849	3
BW25113_RS20275	NZ_CP009273.1	4089419	4090453	-	1035	1
BW25113_RS20280	NZ_CP009273.1	4090738	4091358	+	621	19146
BW25113_RS20290	NZ_CP009273.1	4091618	4092601	+	984	14
BW25113_RS20295	NZ_CP009273.1	4092750	4093424	+	675	294
BW25113_RS20300	NZ_CP009273.1	4093530	4094903	-	1374	127
BW25113_RS20305	NZ_CP009273.1	4094900	4095598	-	699	880
BW25113_RS20310	NZ_CP009273.1	4095748	4096248	+	501	105
BW25113_RS20315	NZ_CP009273.1	4096397	4097299	+	903	96
BW25113_RS20320	NZ_CP009273.1	4097480	4098442	+	963	3099
BW25113_RS20325	NZ_CP009273.1	4098762	4099751	+	990	1
BW25113_RS20330	NZ_CP009273.1	4099858	4100613	+	756	40
BW25113_RS20335	NZ_CP009273.1	4100668	4101435	-	768	3988
BW25113_RS20340	NZ_CP009273.1	4101543	4102142	-	600	91
BW25113_RS20345	NZ_CP009273.1	4102243	4102683	+	441	31
BW25113_RS20350	NZ_CP009273.1	4102895	4103194	+	300	336
BW25113_RS20355	NZ_CP009273.1	4103221	4103649	+	429	403
BW25113_RS20360	NZ_CP009273.1	4103654	4104400	-	747	377
BW25113_RS20365	NZ_CP009273.1	4104497	4105507	-	1011	251
BW25113_RS20370	NZ_CP009273.1	4105642	4107150	-	1509	35206
BW25113_RS20375	NZ_CP009273.1	4107173	4108018	-	846	3271
BW25113_RS20380	NZ_CP009273.1	4108443	4108688	+	246	3543
BW25113_RS20385	NZ_CP009273.1	4108773	4109258	-	486	978
BW25113_RS20390	NZ_CP009273.1	4109351	4110277	-	927	50
BW25113_RS20395	NZ_CP009273.1	4110344	4111675	-	1332	9191
BW25113_RS20400	NZ_CP009273.1	4111685	4112215	-	531	3639
BW25113_RS20405	NZ_CP009273.1	4112308	4113267	-	960	167
BW25113_RS20410	NZ_CP009273.1	4113359	4114384	-	1026	299
BW25113_RS20415	NZ_CP009273.1	4114540	4116738	-	2199	44
BW25113_RS20420	NZ_CP009273.1	4116941	4117153	+	213	3004
BW25113_RS20425	NZ_CP009273.1	4117214	4117822	-	609	1
BW25113_RS20430	NZ_CP009273.1	4118006	4118323	-	318	251
BW25113_RS20435	NZ_CP009273.1	4118600	4119760	+	1161	46
BW25113_RS20440	NZ_CP009273.1	4119763	4122195	+	2433	226
BW25113_RS26435	NZ_CP009273.1	4122334	4122468	-	135	4
BW25113_RS20450	NZ_CP009273.1	4122544	4123434	+	891	8
BW25113_RS20455	NZ_CP009273.1	4123763	4125943	+	2181	3561
BW25113_RS20460	NZ_CP009273.1	4126036	4126941	+	906	10
BW25113_RS20465	NZ_CP009273.1	4126968	4127585	-	618	1
BW25113_RS20475	NZ_CP009273.1	4127860	4128963	-	1104	236
BW25113_RS20480	NZ_CP009273.1	4128974	4129636	-	663	29
BW25113_RS20485	NZ_CP009273.1	4129648	4132149	-	2502	46
BW25113_RS20490	NZ_CP009273.1	4132458	4133537	+	1080	5
BW25113_RS20495	NZ_CP009273.1	4133552	4133872	+	321	34
BW25113_RS20500	NZ_CP009273.1	4133923	4136220	+	2298	46
BW25113_RS20505	NZ_CP009273.1	4136186	4137064	+	879	0
BW25113_RS20510	NZ_CP009273.1	4137066	4137407	+	342	2
BW25113_RS20515	NZ_CP009273.1	4137394	4138245	-	852	43
BW25113_RS20520	NZ_CP009273.1	4138460	4140193	-	1734	63
BW25113_RS20525	NZ_CP009273.1	4140375	4143026	-	2652	1529
BW25113_RS20535	NZ_CP009273.1	4143624	4144775	-	1152	407
BW25113_RS20540	NZ_CP009273.1	4144929	4145933	+	1005	45
BW25113_RS20545	NZ_CP009273.1	4145941	4146717	+	777	67
BW25113_RS20550	NZ_CP009273.1	4146778	4148151	+	1374	224
BW25113_RS20555	NZ_CP009273.1	4148418	4149335	+	918	827
BW25113_RS20560	NZ_CP009273.1	4149318	4150718	-	1401	2568
BW25113_RS20565	NZ_CP009273.1	4151049	4151699	+	651	201
BW25113_RS20570	NZ_CP009273.1	4151699	4152058	+	360	1098
BW25113_RS20575	NZ_CP009273.1	4152098	4153198	-	1101	74
BW25113_RS20580	NZ_CP009273.1	4153567	4155411	+	1845	410
BW25113_RS20585	NZ_CP009273.1	4155356	4156213	+	858	132
BW25113_RS20610	NZ_CP009273.1	4161985	4163013	+	1029	178
BW25113_RS20615	NZ_CP009273.1	4163010	4163975	+	966	121
BW25113_RS20620	NZ_CP009273.1	4164004	4164954	-	951	215
BW25113_RS20650	NZ_CP009273.1	4165872	4167056	+	1185	70329
BW25113_RS20655	NZ_CP009273.1	4167286	4167669	+	384	462
BW25113_RS20660	NZ_CP009273.1	4167671	4168216	+	546	1033
BW25113_RS20665	NZ_CP009273.1	4168375	4168803	+	429	3359
BW25113_RS20670	NZ_CP009273.1	4168807	4169511	+	705	4585
BW25113_RS20675	NZ_CP009273.1	4169924	4170421	+	498	5962
BW25113_RS20680	NZ_CP009273.1	4170488	4170853	+	366	13532
BW25113_RS20685	NZ_CP009273.1	4171173	4175201	+	4029	5256
BW25113_RS20690	NZ_CP009273.1	4175278	4179501	+	4224	7129
BW25113_RS20695	NZ_CP009273.1	4179714	4180253	+	540	4
BW25113_RS20700	NZ_CP009273.1	4180663	4181796	-	1134	2
BW25113_RS20705	NZ_CP009273.1	4181793	4182563	-	771	8
BW25113_RS20710	NZ_CP009273.1	4182565	4182765	-	201	1
BW25113_RS20715	NZ_CP009273.1	4182749	4183504	-	756	8
BW25113_RS20720	NZ_CP009273.1	4183497	4184132	-	636	3
BW25113_RS20725	NZ_CP009273.1	4184132	4186027	-	1896	8
BW25113_RS20730	NZ_CP009273.1	4186260	4186736	-	477	258
BW25113_RS20735	NZ_CP009273.1	4186831	4187604	+	774	98
BW25113_RS20740	NZ_CP009273.1	4187644	4188708	+	1065	543
BW25113_RS20745	NZ_CP009273.1	4188718	4189389	+	672	76
BW25113_RS20750	NZ_CP009273.1	4189432	4190022	+	591	182
BW25113_RS20755	NZ_CP009273.1	4190209	4190481	+	273	14128
BW25113_RS20760	NZ_CP009273.1	4190494	4191189	+	696	70
BW25113_RS20765	NZ_CP009273.1	4191191	4191616	-	426	6
BW25113_RS20770	NZ_CP009273.1	4191854	4193251	+	1398	30
BW25113_RS20775	NZ_CP009273.1	4193248	4194573	+	1326	83
BW25113_RS20780	NZ_CP009273.1	4194570	4195859	-	1290	41
BW25113_RS20785	NZ_CP009273.1	4195871	4197460	-	1590	84
BW25113_RS20810	NZ_CP009273.1	4203162	4203545	+	384	0
BW25113_RS20815	NZ_CP009273.1	4203608	4204051	-	444	35
BW25113_RS20820	NZ_CP009273.1	4204208	4205137	+	930	20
BW25113_RS20825	NZ_CP009273.1	4205406	4207007	+	1602	2351
BW25113_RS20830	NZ_CP009273.1	4207037	4208341	+	1305	4722
BW25113_RS20835	NZ_CP009273.1	4208524	4210260	+	1737	29
BW25113_RS20840	NZ_CP009273.1	4210229	4212415	-	2187	2
BW25113_RS20845	NZ_CP009273.1	4212732	4213556	-	825	84
BW25113_RS20850	NZ_CP009273.1	4213756	4217439	+	3684	707
BW25113_RS20855	NZ_CP009273.1	4217659	4219290	+	1632	75
BW25113_RS20860	NZ_CP009273.1	4219381	4220070	-	690	529
BW25113_RS20865	NZ_CP009273.1	4220282	4221154	+	873	151
BW25113_RS20870	NZ_CP009273.1	4221287	4221559	-	273	130
BW25113_RS20875	NZ_CP009273.1	4221812	4223161	-	1350	142
BW25113_RS20880	NZ_CP009273.1	4223686	4225335	+	1650	3919
BW25113_RS20885	NZ_CP009273.1	4225834	4226076	+	243	142
BW25113_RS20890	NZ_CP009273.1	4226190	4226828	+	639	3
BW25113_RS20895	NZ_CP009273.1	4226825	4227562	+	738	3
BW25113_RS20900	NZ_CP009273.1	4227562	4229658	+	2097	2
BW25113_RS25330	NZ_CP009273.1	4229705	4229983	-	279	0
BW25113_RS25900	NZ_CP009273.1	4229984	4230127	+	144	0
BW25113_RS20920	NZ_CP009273.1	4230253	4230663	+	411	8
BW25113_RS20925	NZ_CP009273.1	4230707	4232182	-	1476	4
BW25113_RS20930	NZ_CP009273.1	4232554	4233444	-	891	547
BW25113_RS20935	NZ_CP009273.1	4233459	4235003	-	1545	570
BW25113_RS20940	NZ_CP009273.1	4235157	4236347	-	1191	12005
BW25113_RS20950	NZ_CP009273.1	4236712	4237827	+	1116	2270
BW25113_RS20955	NZ_CP009273.1	4237899	4239239	+	1341	13164
BW25113_RS20960	NZ_CP009273.1	4239482	4240402	+	921	3925
BW25113_RS20970	NZ_CP009273.1	4240631	4242211	+	1581	0
BW25113_RS20975	NZ_CP009273.1	4242434	4242931	+	498	104
BW25113_RS20980	NZ_CP009273.1	4242944	4243816	+	873	359
BW25113_RS20985	NZ_CP009273.1	4243971	4246394	-	2424	564
BW25113_RS20990	NZ_CP009273.1	4246565	4246933	+	369	132
BW25113_RS20995	NZ_CP009273.1	4247043	4247651	+	609	776
BW25113_RS21000	NZ_CP009273.1	4247724	4249049	+	1326	34
BW25113_RS21005	NZ_CP009273.1	4249165	4249374	+	210	438
BW25113_RS21010	NZ_CP009273.1	4249416	4249931	-	516	156
BW25113_RS26440	NZ_CP009273.1	4250249	4250503	+	255	0
BW25113_RS21020	NZ_CP009273.1	4250527	4251234	+	708	1
BW25113_RS21025	NZ_CP009273.1	4251597	4252634	+	1038	214
BW25113_RS21030	NZ_CP009273.1	4252768	4253010	+	243	18
BW25113_RS21035	NZ_CP009273.1	4253176	4254159	-	984	415
BW25113_RS21040	NZ_CP009273.1	4254242	4255657	+	1416	227
BW25113_RS21045	NZ_CP009273.1	4255710	4256789	+	1080	93
BW25113_RS21050	NZ_CP009273.1	4257042	4258235	+	1194	863
BW25113_RS26020	NZ_CP009273.1	4258737	4258940	-	204	1
BW25113_RS21060	NZ_CP009273.1	4259342	4260055	+	714	2294
BW25113_RS21065	NZ_CP009273.1	4260166	4260582	+	417	61
BW25113_RS21070	NZ_CP009273.1	4260586	4260942	+	357	208
BW25113_RS21075	NZ_CP009273.1	4260977	4263799	-	2823	258
BW25113_RS21080	NZ_CP009273.1	4264053	4264589	+	537	2377
BW25113_RS21085	NZ_CP009273.1	4264688	4264969	-	282	6
BW25113_RS21090	NZ_CP009273.1	4265399	4266985	+	1587	13
BW25113_RS21095	NZ_CP009273.1	4266988	4267311	-	324	217
BW25113_RS21100	NZ_CP009273.1	4267397	4267861	+	465	21
BW25113_RS21105	NZ_CP009273.1	4268407	4269756	+	1350	8
BW25113_RS21110	NZ_CP009273.1	4269908	4271557	+	1650	167
BW25113_RS21115	NZ_CP009273.1	4271711	4273003	-	1293	5
BW25113_RS21120	NZ_CP009273.1	4273181	4274830	-	1650	103
BW25113_RS21125	NZ_CP009273.1	4274827	4275141	-	315	33
BW25113_RS21130	NZ_CP009273.1	4275341	4277299	-	1959	879
BW25113_RS21135	NZ_CP009273.1	4277692	4279128	+	1437	64
BW25113_RS21140	NZ_CP009273.1	4279173	4279739	+	567	6
BW25113_RS21145	NZ_CP009273.1	4279736	4280407	+	672	9
BW25113_RS21150	NZ_CP009273.1	4280404	4281360	+	957	2
BW25113_RS21155	NZ_CP009273.1	4281380	4283098	+	1719	0
BW25113_RS21160	NZ_CP009273.1	4283091	4283474	+	384	0
BW25113_RS21165	NZ_CP009273.1	4283471	4284067	+	597	0
BW25113_RS21170	NZ_CP009273.1	4284409	4285722	+	1314	376
BW25113_RS21175	NZ_CP009273.1	4286253	4286942	-	690	47
BW25113_RS21180	NZ_CP009273.1	4287036	4289183	-	2148	48
BW25113_RS21190	NZ_CP009273.1	4289381	4290847	-	1467	3
BW25113_RS21195	NZ_CP009273.1	4290844	4292895	-	2052	2
BW25113_RS21200	NZ_CP009273.1	4292895	4293926	-	1032	1
BW25113_RS21205	NZ_CP009273.1	4293945	4294220	-	276	0
BW25113_RS21210	NZ_CP009273.1	4294429	4296414	-	1986	5
BW25113_RS21215	NZ_CP009273.1	4296687	4297616	-	930	77
BW25113_RS21220	NZ_CP009273.1	4297600	4298295	-	696	125
BW25113_RS21225	NZ_CP009273.1	4298306	4299286	-	981	36
BW25113_RS21230	NZ_CP009273.1	4299265	4300797	-	1533	26
BW25113_RS21235	NZ_CP009273.1	4300924	4301859	-	936	268
BW25113_RS21240	NZ_CP009273.1	4301918	4302808	-	891	272
BW25113_RS21245	NZ_CP009273.1	4303167	4303616	+	450	210
BW25113_RS21250	NZ_CP009273.1	4303685	4304014	+	330	8
BW25113_RS21255	NZ_CP009273.1	4304161	4304919	-	759	4
BW25113_RS21260	NZ_CP009273.1	4304921	4305355	-	435	11
BW25113_RS21265	NZ_CP009273.1	4305342	4305899	-	558	2
BW25113_RS21270	NZ_CP009273.1	4305899	4307035	-	1137	3
BW25113_RS21275	NZ_CP009273.1	4307032	4307712	-	681	0
BW25113_RS21280	NZ_CP009273.1	4307823	4308581	-	759	2
BW25113_RS21285	NZ_CP009273.1	4308578	4309423	-	846	0
BW25113_RS21290	NZ_CP009273.1	4309416	4310480	-	1065	14
BW25113_RS21295	NZ_CP009273.1	4310480	4311064	-	585	0
BW25113_RS21300	NZ_CP009273.1	4311061	4311513	-	453	1
BW25113_RS21305	NZ_CP009273.1	4311514	4312239	-	726	1
BW25113_RS21310	NZ_CP009273.1	4312260	4313047	-	788	1
BW25113_RS21315	NZ_CP009273.1	4313153	4314169	-	1017	2
BW25113_RS21320	NZ_CP009273.1	4314194	4314982	-	789	2
BW25113_RS21325	NZ_CP009273.1	4315115	4315558	-	444	2
BW25113_RS21330	NZ_CP009273.1	4316216	4316551	-	336	354
BW25113_RS21335	NZ_CP009273.1	4316952	4319180	+	2229	24
BW25113_RS21340	NZ_CP009273.1	4319177	4320055	+	879	1
BW25113_RS21345	NZ_CP009273.1	4320319	4321821	+	1503	320
BW25113_RS21350	NZ_CP009273.1	4321933	4322022	+	90	1
BW25113_RS21355	NZ_CP009273.1	4321998	4323098	-	1101	24
BW25113_RS21360	NZ_CP009273.1	4323099	4323767	-	669	63
BW25113_RS21365	NZ_CP009273.1	4323764	4325407	-	1644	2
BW25113_RS21370	NZ_CP009273.1	4325511	4326848	-	1338	5
BW25113_RS21375	NZ_CP009273.1	4326985	4327746	-	762	60
BW25113_RS21380	NZ_CP009273.1	4328071	4330338	-	2268	13
BW25113_RS21385	NZ_CP009273.1	4330537	4331445	-	909	55
BW25113_RS21395	NZ_CP009273.1	4331728	4333083	+	1356	36
BW25113_RS21400	NZ_CP009273.1	4333186	4334607	+	1422	4
BW25113_RS21405	NZ_CP009273.1	4334746	4335375	-	630	33
BW25113_RS21410	NZ_CP009273.1	4335497	4337143	-	1647	92
BW25113_RS21415	NZ_CP009273.1	4337221	4338561	-	1341	5
BW25113_RS21425	NZ_CP009273.1	4339132	4339851	-	720	120
BW25113_RS21430	NZ_CP009273.1	4339848	4341479	-	1632	45
BW25113_RS21435	NZ_CP009273.1	4341660	4341890	+	231	47
BW25113_RS21440	NZ_CP009273.1	4341902	4342174	+	273	64
BW25113_RS21445	NZ_CP009273.1	4342401	4342697	+	297	109
BW25113_RS21450	NZ_CP009273.1	4342725	4342898	+	174	9
BW25113_RS21455	NZ_CP009273.1	4343017	4344534	-	1518	4719
BW25113_RS21460	NZ_CP009273.1	4344771	4346228	-	1458	7
BW25113_RS21465	NZ_CP009273.1	4346287	4348434	-	2148	108
BW25113_RS21470	NZ_CP009273.1	4348514	4349848	-	1335	133
BW25113_RS21475	NZ_CP009273.1	4350213	4351751	-	1539	68
BW25113_RS21485	NZ_CP009273.1	4352550	4353125	-	576	229
BW25113_RS21490	NZ_CP009273.1	4353162	4354859	-	1698	152
BW25113_RS21495	NZ_CP009273.1	4354835	4355173	-	339	44
BW25113_RS21500	NZ_CP009273.1	4355289	4356590	-	1302	949
BW25113_RS21505	NZ_CP009273.1	4356708	4358144	-	1437	4637
BW25113_RS21510	NZ_CP009273.1	4358481	4358957	+	477	585
BW25113_RS21515	NZ_CP009273.1	4358973	4360229	-	1257	10
BW25113_RS21520	NZ_CP009273.1	4360505	4360798	+	294	15501
BW25113_RS21525	NZ_CP009273.1	4360842	4362488	+	1647	69281
BW25113_RS21530	NZ_CP009273.1	4362626	4362979	+	354	941
BW25113_RS21535	NZ_CP009273.1	4363182	4364051	-	870	32
BW25113_RS21540	NZ_CP009273.1	4364446	4365474	-	1029	79
BW25113_RS21545	NZ_CP009273.1	4365516	4366082	+	567	3299
BW25113_RS21550	NZ_CP009273.1	4366134	4366259	+	126	10
BW25113_RS21555	NZ_CP009273.1	4366370	4366516	+	147	389
BW25113_RS21560	NZ_CP009273.1	4366692	4367009	+	318	13
BW25113_RS21565	NZ_CP009273.1	4367006	4367539	-	534	64
BW25113_RS21570	NZ_CP009273.1	4367628	4368761	-	1134	50
BW25113_RS21575	NZ_CP009273.1	4368824	4369183	-	360	386
BW25113_RS21580	NZ_CP009273.1	4369194	4369589	-	396	319
BW25113_RS21585	NZ_CP009273.1	4369600	4370334	-	735	619
BW25113_RS21590	NZ_CP009273.1	4370327	4372135	-	1809	1864
BW25113_RS21595	NZ_CP009273.1	4372460	4373437	+	978	39
BW25113_RS21600	NZ_CP009273.1	4373656	4375158	+	1503	21
BW25113_RS21605	NZ_CP009273.1	4375210	4375524	+	315	0
BW25113_RS21610	NZ_CP009273.1	4375521	4375835	+	315	0
BW25113_RS21615	NZ_CP009273.1	4375864	4379187	-	3324	108
BW25113_RS21620	NZ_CP009273.1	4379209	4380177	-	969	255
BW25113_RS21625	NZ_CP009273.1	4380274	4381326	-	1053	320
BW25113_RS21630	NZ_CP009273.1	4381421	4381966	+	546	644
BW25113_RS25810	NZ_CP009273.1	4382709	4382762	+	54	0
BW25113_RS21650	NZ_CP009273.1	4382745	4383884	-	1140	20
BW25113_RS21655	NZ_CP009273.1	4383883	4385430	+	1548	133
BW25113_RS21660	NZ_CP009273.1	4385402	4385863	+	462	78
BW25113_RS21665	NZ_CP009273.1	4385882	4387219	+	1338	91
BW25113_RS21670	NZ_CP009273.1	4387229	4389076	+	1848	69
BW25113_RS21675	NZ_CP009273.1	4389069	4390019	+	951	158
BW25113_RS21680	NZ_CP009273.1	4390105	4390413	+	309	4626
BW25113_RS21685	NZ_CP009273.1	4390489	4391769	+	1281	604
BW25113_RS21690	NZ_CP009273.1	4391855	4393114	+	1260	1482
BW25113_RS21695	NZ_CP009273.1	4393117	4394121	+	1005	1039
BW25113_RS21700	NZ_CP009273.1	4394203	4394400	+	198	26
BW25113_RS21705	NZ_CP009273.1	4394504	4395802	+	1299	2815
BW25113_RS21710	NZ_CP009273.1	4396007	4396432	+	426	108
BW25113_RS21715	NZ_CP009273.1	4396471	4398912	+	2442	1439
BW25113_RS21720	NZ_CP009273.1	4399092	4399823	+	732	309
BW25113_RS21725	NZ_CP009273.1	4399950	4400351	+	402	0
BW25113_RS21730	NZ_CP009273.1	4400370	4401068	+	699	0
BW25113_RS21735	NZ_CP009273.1	4401119	4401778	+	660	0
BW25113_RS21740	NZ_CP009273.1	4401796	4402194	+	399	0
BW25113_RS21745	NZ_CP009273.1	4402204	4402842	+	639	0
BW25113_RS21750	NZ_CP009273.1	4402845	4404008	+	1164	4
BW25113_RS21755	NZ_CP009273.1	4404092	4405717	+	1626	62
BW25113_RS21760	NZ_CP009273.1	4405834	4406109	-	276	99
BW25113_RS21765	NZ_CP009273.1	4406258	4406587	-	330	34
BW25113_RS21770	NZ_CP009273.1	4406769	4407518	+	750	94
BW25113_RS21775	NZ_CP009273.1	4407515	4408270	-	756	108
BW25113_RS21780	NZ_CP009273.1	4408378	4409442	-	1065	66
BW25113_RS21785	NZ_CP009273.1	4409797	4411194	+	1398	18
BW25113_RS21790	NZ_CP009273.1	4411210	4411515	+	306	36
BW25113_RS21795	NZ_CP009273.1	4411525	4411989	+	465	15
BW25113_RS21800	NZ_CP009273.1	4412003	4412653	+	651	49
BW25113_RS21805	NZ_CP009273.1	4412663	4413517	+	855	14
BW25113_RS21810	NZ_CP009273.1	4413517	4414203	+	687	18
BW25113_RS21815	NZ_CP009273.1	4414333	4414608	-	276	1
BW25113_RS21825	NZ_CP009273.1	4414935	4415330	+	396	3369
BW25113_RS21830	NZ_CP009273.1	4415337	4415651	+	315	163
BW25113_RS21835	NZ_CP009273.1	4415656	4415883	+	228	1893
BW25113_RS21840	NZ_CP009273.1	4415925	4416374	+	450	3140
BW25113_RS21845	NZ_CP009273.1	4416445	4417239	-	795	6
BW25113_RS21850	NZ_CP009273.1	4417511	4417912	+	402	0
BW25113_RS21855	NZ_CP009273.1	4417896	4418534	-	639	172
BW25113_RS21860	NZ_CP009273.1	4418752	4419372	+	621	2850
BW25113_RS21865	NZ_CP009273.1	4419681	4421093	+	1413	247
BW25113_RS21870	NZ_CP009273.1	4421138	4421800	-	663	50
BW25113_RS21875	NZ_CP009273.1	4421908	4422873	-	966	13
BW25113_RS21880	NZ_CP009273.1	4422981	4423841	-	861	120
BW25113_RS21885	NZ_CP009273.1	4423930	4424310	+	381	27
BW25113_RS21890	NZ_CP009273.1	4424439	4426382	-	1944	682
BW25113_RS21895	NZ_CP009273.1	4426572	4427312	+	741	535
BW25113_RS21900	NZ_CP009273.1	4427524	4428462	+	939	4
BW25113_RS21905	NZ_CP009273.1	4428525	4429079	-	555	306
BW25113_RS21910	NZ_CP009273.1	4429404	4429610	+	207	1275
BW25113_RS21915	NZ_CP009273.1	4429689	4431032	-	1344	8
BW25113_RS21920	NZ_CP009273.1	4431355	4431993	-	639	554
BW25113_RS21930	NZ_CP009273.1	4432199	4433932	+	1734	185
BW25113_RS21935	NZ_CP009273.1	4433929	4437708	+	3780	227
BW25113_RS21940	NZ_CP009273.1	4437711	4438052	+	342	204
BW25113_RS21945	NZ_CP009273.1	4438264	4438515	+	252	64
BW25113_RS21950	NZ_CP009273.1	4438509	4438859	+	351	29
BW25113_RS21955	NZ_CP009273.1	4438939	4439469	-	531	7095
BW25113_RS21960	NZ_CP009273.1	4439779	4440735	+	957	97
BW25113_RS21965	NZ_CP009273.1	4440875	4442377	+	1503	5
BW25113_RS21970	NZ_CP009273.1	4442391	4443413	+	1023	5
BW25113_RS21975	NZ_CP009273.1	4443400	4444395	+	996	7
BW25113_RS21980	NZ_CP009273.1	4444428	4445426	-	999	790
BW25113_RS21985	NZ_CP009273.1	4445602	4446975	+	1374	835
BW25113_RS21990	NZ_CP009273.1	4447131	4447682	-	552	327
BW25113_RS21995	NZ_CP009273.1	4447776	4449128	+	1353	768
BW25113_RS22000	NZ_CP009273.1	4449307	4449672	+	366	2
BW25113_RS22005	NZ_CP009273.1	4449717	4450181	-	465	5
BW25113_RS22010	NZ_CP009273.1	4450339	4452477	-	2139	324
BW25113_RS22015	NZ_CP009273.1	4452871	4454526	-	1656	4036
BW25113_RS22020	NZ_CP009273.1	4454576	4455997	-	1422	7730
BW25113_RS22025	NZ_CP009273.1	4456116	4457063	-	948	56
BW25113_RS25815	NZ_CP009273.1	4457248	4457301	+	54	141
BW25113_RS22030	NZ_CP009273.1	4457442	4460138	+	2697	186
BW25113_RS22035	NZ_CP009273.1	4460344	4460730	-	387	3419
BW25113_RS22040	NZ_CP009273.1	4460803	4461264	-	462	21
BW25113_RS22045	NZ_CP009273.1	4461277	4462212	-	936	37
BW25113_RS22050	NZ_CP009273.1	4462216	4462350	-	135	3
BW25113_RS22060	NZ_CP009273.1	4462631	4463026	-	396	13
BW25113_RS22065	NZ_CP009273.1	4463157	4463870	-	714	20
BW25113_RS22070	NZ_CP009273.1	4463941	4464534	+	594	160
BW25113_RS22075	NZ_CP009273.1	4464679	4465131	+	453	6158
BW25113_RS22080	NZ_CP009273.1	4465254	4467068	+	1815	128
BW25113_RS22085	NZ_CP009273.1	4467124	4468128	-	1005	25
BW25113_RS22090	NZ_CP009273.1	4468290	4468706	+	417	1402
BW25113_RS22095	NZ_CP009273.1	4468851	4469354	-	504	108
BW25113_RS22100	NZ_CP009273.1	4469547	4470743	+	1197	2
BW25113_RS22105	NZ_CP009273.1	4470799	4473654	-	2856	2103
BW25113_RS22110	NZ_CP009273.1	4473654	4474097	-	444	35
BW25113_RS22115	NZ_CP009273.1	4474257	4475768	-	1512	1540
BW25113_RS26275	NZ_CP009273.1	4475922	4475972	+	51	4
BW25113_RS22120	NZ_CP009273.1	4476035	4477135	+	1101	133
BW25113_RS22125	NZ_CP009273.1	4477135	4478217	+	1083	85
BW25113_RS22130	NZ_CP009273.1	4478378	4479880	-	1503	93
BW25113_RS22135	NZ_CP009273.1	4479958	4480956	-	999	24
BW25113_RS22140	NZ_CP009273.1	4481023	4482342	-	1320	5
BW25113_RS22145	NZ_CP009273.1	4482404	4483168	-	765	31
BW25113_RS22150	NZ_CP009273.1	4483192	4484223	-	1032	41
BW25113_RS22155	NZ_CP009273.1	4484440	4485003	+	564	44
BW25113_RS22160	NZ_CP009273.1	4485007	4486026	-	1020	139
BW25113_RS22170	NZ_CP009273.1	4486549	4487757	+	1209	32
BW25113_RS22180	NZ_CP009273.1	4488089	4489317	+	1229	64
BW25113_RS23025	NZ_CP009273.1	4489410	4490590	-	1181	7
BW25113_RS24825	NZ_CP009273.1	4491177	4491406	+	230	0
BW25113_RS22210	NZ_CP009273.1	4491920	4493266	-	1347	73
BW25113_RS22215	NZ_CP009273.1	4493875	4495092	+	1218	37
BW25113_RS22220	NZ_CP009273.1	4495104	4496222	+	1119	189
BW25113_RS25360	NZ_CP009273.1	4496265	4496390	+	126	1
BW25113_RS22225	NZ_CP009273.1	4496443	4496700	-	258	0
BW25113_RS25825	NZ_CP009273.1	4496723	4496926	+	204	0
BW25113_RS22235	NZ_CP009273.1	4497014	4497271	+	258	1
BW25113_RS22240	NZ_CP009273.1	4497283	4498434	-	1152	60
BW25113_RS26280	NZ_CP009273.1	4498431	4498517	-	87	1
BW25113_RS22245	NZ_CP009273.1	4498499	4498759	-	261	3
BW25113_RS22250	NZ_CP009273.1	4498826	4499610	+	785	0
BW25113_RS25830	NZ_CP009273.1	4499693	4499950	+	258	0
BW25113_RS22260	NZ_CP009273.1	4500507	4501274	-	768	174
BW25113_RS22265	NZ_CP009273.1	4501275	4502231	-	957	69
BW25113_RS22270	NZ_CP009273.1	4502228	4503226	-	999	98
BW25113_RS22275	NZ_CP009273.1	4503223	4504125	-	903	658
BW25113_RS22280	NZ_CP009273.1	4504170	4506494	-	2325	2787
BW25113_RS22285	NZ_CP009273.1	4506581	4507534	-	954	114
BW25113_RS22290	NZ_CP009273.1	4507531	4508052	-	522	79
BW25113_RS26285	NZ_CP009273.1	4508189	4508257	+	69	6
BW25113_RS25370	NZ_CP009273.1	4508344	4509041	+	698	18
BW25113_RS22310	NZ_CP009273.1	4509155	4510141	-	987	202
BW25113_RS22320	NZ_CP009273.1	4510488	4511837	-	1350	3
BW25113_RS22325	NZ_CP009273.1	4511944	4513911	-	1968	42
BW25113_RS22330	NZ_CP009273.1	4513922	4514827	-	906	26
BW25113_RS22335	NZ_CP009273.1	4514832	4515620	-	789	17
BW25113_RS22340	NZ_CP009273.1	4515923	4516705	-	783	6
BW25113_RS22345	NZ_CP009273.1	4516722	4517354	-	633	8
BW25113_RS22350	NZ_CP009273.1	4517366	4517797	-	432	19
BW25113_RS22355	NZ_CP009273.1	4517928	4518734	-	807	12
BW25113_RS22360	NZ_CP009273.1	4518747	4520060	-	1314	3
